Bt20_ID,BH_ID,Date,Way_Point
1799952,596,"CRTD 14:33 07-MAR-07","S26 16.218 E27 49.013"
5998146,,"CRTD 15:08 19-MAR-07","S26 17.016 E27 52.508"
6003900,,"CRTD 07:56 07-JUL-07","S26 17.286 E28 03.333"
601682,,"CRTD 07:39 10-FEB-07","S26 17.226 E27 50.207"
6019738,,"CRTD 12:37 20-JUN-07","S26 14.636 E28 03.055"
2102734,603,"CRTD 10:46 21-MAR-07","S26 15.120 E27 52.885"
2107201,604,"CRTD 13:23 21-MAR-07","S26 15.161 E27 51.881"
6040162,,"CRTD 06:33 22-APR-07","S26 15.195 E27 52.125"
2114209,605,"CRTD 10:19 22-MAR-07","S26 15.160 E27 51.881"
6059354,,"CRTD 09:45 06-JUL-07","S26 11.337 E27 58.566"
2126761,606,"CRTD 10:26 22-MAR-07","S26 15.160 E27 51.881"
2274788,607,"CRTD 10:29 22-MAR-07","S26 15.798 E27 56.409"
2312444,609,"CRTD 08:56 21-MAR-07","S26 15.448 E27 52.638"
612727,,"CRTD 08:29 13-JUL-07","S26 16.080 E27 50.856"
2958486,626,"CRTD 08:51 11-MAR-07","S26 13.580 E27 50.599"
3044513,627,"CRTD 14:04 13-MAR-07","S26 16.009 E27 52.390"
3074273,628,"CRTD 14:06 14-MAR-07","S26 14.863 E27 49.136"
3085321,629,"CRTD 12:58 08-FEB-07","S26 16.448 E27 51.044"
3110600,630,"CRTD 13:59 08-FEB-07","S26 15.289 E27 51.176"
6307336,,"CRTD 11:28 25-JUN-07","S26 13.698 E27 50.547"
3129300,631,"CRTD 13:59 08-FEB-07","S26 15.289 E27 51.176"
3338354,632,"CRTD 14:59 07-FEB-07","S26 14.426 E27 49.795"
6322960,,"CRTD 08:36 12-MAY-07","S26 15.546 E27 51.698"
3399498,633,"CRTD 15:14 07-FEB-07","S26 14.458 E27 50.467"
3467589,634,"CRTD 14:47 14-MAR-07","S26 15.017 E27 48.995"
3558736,635,"CRTD 14:39 15-MAR-07","S26 14.130 E27 50.268"
6359539,,"CRTD 09:44 21-MAR-07","S26 14.287 E27 54.078"
3586152,636,"CRTD 14:28 19-MAR-07","S26 16.991 E27 52.551"
3594608,637,"CRTD 14:31 19-MAR-07","S26 16.992 E27 52.552"
6391051,,"CRTD 12:09 10-APR-07","S26 15.489 E27 50.384"
6406939,,"CRTD 11:42 09-JUL-07","S26 14.849 E27 52.874"
6426923,,"CRTD 06:47 21-MAR-07","S26 15.070 E27 51.039"
6447614,,"CRTD 12:37 24-MAR-07","S26 14.699 E27 49.588"
6523190,,"CRTD 07:46 13-MAY-07","S26 21.856 E28 11.750"
6531646,,"CRTD 08:22 21-MAR-07","S26 14.980 E27 52.603"
6574633,,"CRTD 12:25 21-MAR-07","S26 15.909 E27 54.437"
6578729,,"CRTD 10:22 29-MAR-07","S26 15.164 E27 50.375"
6594617,,"CRTD 13:07 21-FEB-07","S26 15.207 E27 51.837"
6599737,,"CRTD 06:28 14-APR-07","S26 15.265 E27 50.603"
4721366,660,"CRTD 12:59 08-MAY-07","S26 14.741 E27 51.254"
6600761,,"CRTD 10:08 13-JUL-07","S26 15.717 E27 51.452"
6634585,,"CRTD 08:57 14-APR-07","S26 14.974 E27 50.643"
6672188,,"CRTD 09:59 21-APR-07","S26 14.766 E27 52.528"
6674236,,"CRTD 11:37 03-APR-07","S26 13.072 E27 51.929"
5313477,670,"CRTD 09:06 14-JUL-07","S26 15.502 E27 52.146"
5432040,673,"CRTD 08:06 13-MAY-07","S26 21.699 E28 11.484"
6730852,,"CRTD 09:39 17-JUN-07","S26 21.687 E28 13.721"
6757244,,"CRTD 14:21 23-MAY-07","S26 14.883 E27 53.166"
5564126,678,"CRTD 14:34 21-FEB-07","S26 16.092 E27 51.641"
6781271,,"CRTD 09:27 14-APR-07","S26 15.285 E27 49.408"
6808423,,"CRTD 08:19 23-JUN-07","S26 14.635 E28 03.055"
6813807,,"CRTD 13:55 10-APR-07","S26 14.987 E27 48.817"
6833791,,"CRTD 14:14 18-MAY-07","S26 14.570 E27 51.459"
6008650,684,"CRTD 15:08 19-FEB-07","S26 11.958 E27 45.569"
6843007,,"CRTD 08:55 24-FEB-07","S26 14.301 E27 51.795"
6022490,685,"CRTD 15:09 20-FEB-07","S26 16.261 E27 51.532"
6057074,686,"CRTD 15:11 20-FEB-07","S26 16.260 E27 51.535"
6066554,687,"CRTD 15:11 20-FEB-07","S26 16.260 E27 51.535"
6918530,,"CRTD 09:14 13-JUL-07","S26 13.983 E27 53.995"
6554649,692,"CRTD 12:16 11-JUL-07","S26 16.046 E27 50.822"
6844295,693,"CRTD 14:17 30-MAY-07","S26 15.543 E27 51.696"
6874519,694,"CRTD 13:07 07-FEB-07","S26 14.660 E27 50.024"
7553628,695,"CRTD 15:31 30-MAY-07","S26 15.543 E27 51.696"
7793826,696,"CRTD 08:29 14-JUL-07","S26 16.058 E27 55.811"
2050214,713,"CRTD 07:23 13-MAY-07","S26 21.897 E28 11.627"
2341855,721,"CRTD 08:04 11-FEB-07","S26 14.157 E27 52.897"
4146761,737,"CRTD 10:29 10-FEB-07","S26 16.286 E27 48.891"
4259930,739,"CRTD 08:02 11-FEB-07","S26 14.156 E27 52.897"
5056631,744,"CRTD 14:33 19-FEB-07","S26 17.059 E27 49.274"
5087119,745,"CRTD 15:08 19-FEB-07","S26 11.955 E27 45.569"
5093263,746,"CRTD 14:36 27-FEB-07","S26 14.611 E27 53.659"
7652260,,"CRTD 09:53 14-APR-07","S26 15.227 E27 49.139"
7683719,,"CRTD 09:08 11-APR-07","S26 15.428 E27 51.564"
7717279,,"CRTD 11:35 14-JUN-07","S26 13.748 E27 55.147"
7757247,,"CRTD 15:34 14-MAR-07","S26 14.279 E27 50.529"
7902909,,"CRTD 09:00 20-MAY-07","S26 19.332 E27 49.984"
7903933,,"CRTD 10:52 03-APR-07","S26 13.073 E27 51.930"
8085080,,"CRTD 13:20 14-JUN-07","S26 12.305 E28 00.554"
8183659,,"CRTD 10:15 09-JUN-07","S26 11.209 E27 58.434"
8362881,,"CRTD 07:55 21-APR-07","S26 15.787 E27 50.156"
8431025,,"CRTD 11:53 20-MAY-07","S26 24.556 E27 49.304"
8459128,,"CRTD 14:55 17-MAY-07","S26 15.375 E27 52.691"
8562087,,"CRTD 12:01 20-JUN-07","S26 14.387 E27 57.219"
8630231,,"CRTD 12:41 20-MAR-07","S26 17.017 E27 52.506"
8787421,,"CRTD 12:38 16-MAY-07","S26 19.197 E28 10.765"
8849552,,"CRTD 11:38 28-JUN-07","S26 12.504 E27 51.036"
8885552,,"CRTD 15:15 20-FEB-07","S26 16.231 E27 51.485"
8900267,,"CRTD 13:45 08-MAR-07","S26 15.023 E27 52.808"
8917459,,"CRTD 12:23 21-APR-07","S26 14.473 E27 49.292"
8934435,,"CRTD 14:07 22-MAY-07","S26 25.997 E27 54.096"
9072243,,"CRTD 10:18 10-JUL-07","S26 15.896 E27 56.191"
9107222,,"CRTD 12:28 25-JUN-07","S26 13.698 E27 50.547"
9179438,,"CRTD 12:37 18-MAY-07","S26 15.373 E27 52.686"
9227297,,"CRTD 13:05 11-MAY-07","S26 14.092 E27 56.677"
9231177,,"CRTD 11:47 22-APR-07","S26 15.767 E27 52.896"
9237321,,"CRTD 11:59 02-JUN-07","S26 13.934 E27 56.798"
9269441,,"CRTD 10:15 04-APR-07","S26 12.665 E27 52.031"
9271273,,"CRTD 07:48 21-MAR-07","S26 13.883 E27 51.563"
9273321,,"CRTD 13:10 28-MAR-07","S26 14.482 E27 49.945"
9311156,,"CRTD 13:28 29-MAR-07","S26 14.019 E27 51.595"
9317300,,"CRTD 11:56 03-APR-07","S26 15.295 E27 49.406"
9331204,,"CRTD 14:43 16-MAY-07","S26 14.376 E27 53.280"
9332228,,"CRTD 13:13 25-FEB-07","S26 15.513 E27 50.044"
9338372,,"CRTD 09:33 10-MAR-07","S26 14.299 E27 50.499"
9412207,,"CRTD 07:02 25-FEB-07","S26 15.274 E27 50.124"
9417327,,"CRTD 07:16 19-MAY-07","S26 15.365 E27 49.774"
9418351,,"CRTD 08:50 25-FEB-07","S26 15.140 E27 49.812"
9427351,,"CRTD 06:15 25-FEB-07","S26 15.271 E27 49.861"
9483399,,"CRTD 14:36 22-MAY-07","S26 14.810 E27 49.164"
9485447,,"CRTD 08:04 12-MAY-07","S26 15.653 E27 51.407"
9892507,,"CRTD 07:16 21-MAR-07","S26 15.365 E27 50.847"
1004539,,"","S26 16.799 E27 52.346"
1009659,,"","S26 13.478 E27 53.382"
1019139,,"","S26 30.545 E27 50.682"
1053547,,"","S26 23.049 E27 48.775"
1078067,,"","S26 16.267 E27 51.709"
1090619,,"","S26 14.374 E27 57.068"
1192294,,"","S26 13.982 E27 54.095"
1248345,,"","S26 09.067 E27 46.789"
1261225,,"","S26 15.876 E27 52.998"
1264281,,"","S26 30.724 E27 52.428"
1336468,,"","S26 16.676 E27 50.890"
1352356,,"","S26 16.666 E27 50.629"
1394372,,"","S26 12.933 E27 53.989"
1403852,,"","S25 34.564 E28 01.260"
1421524,,"","S26 16.584 E27 51.597"
1432028,,"","S26 28.152 E27 50.642"
1459127,,"","S26 27.568 E27 51.998"
1505503,,"","S26 16.551 E27 54.132"
1523175,,"","S26 29.334 E27 51.720"
1540087,,"","S26 22.561 E27 53.279"
1551562,,"","S26 12.540 E27 52.961"
1556402,,"","S26 14.368 E27 56.375"
1566162,,"","S26 15.169 E27 56.875"
1582050,,"","S26 24.809 E27 52.275"
158614,,"","S26 16.507 E27 53.910"
1597674,,"","S26 15.466 E27 49.872"
1599720,,"","S26 19.520 E27 52.018"
1603058,,"","S26 16.666 E27 50.629"
1646098,,"","S26 15.528 E27 56.285"
6262248,166,"","S26 15.190 E27 48.451"
1687797,,"","S26 18.558 E27 49.414"
1781256,,"","S26 16.723 E27 52.713"
1868360,,"","S26 14.414 E27 57.111"
1945931,,"","S26 09.067 E27 46.789"
1951051,,"","S26 29.330 E27 51.713"
1998134,,"","S26 14.890 E27 49.513"
2063030,,"","S26 13.408 E27 53.470"
2123689,,"","S26 14.765 E27 57.226"
2138289,,"","S26 22.561 E27 53.279"
2143673,,"","S26 15.649 E27 51.333"
2148793,,"","S26 16.369 E27 52.792"
2167753,,"","S26 16.993 E27 50.808"
2199265,,"","S26 16.730 E27 52.029"
2379471,,"","S26 24.809 E27 52.275"
2485522,,"","S26 15.649 E27 51.333"
2490642,,"","S26 16.748 E27 51.683"
2493978,,"","S26 13.869 E27 54.224"
2527538,,"","S26 16.993 E27 50.808"
2543162,,"","S26 15.876 E27 52.998"
2544186,,"","S26 11.365 E27 49.535"
2624069,,"","S26 16.993 E27 50.808"
2676669,,"","S26 16.841 E27 52.483"
2763376,,"","S26 23.063 E27 48.783"
2783307,,"","S26 16.842 E27 51.331"
2785355,,"","S26 29.573 E27 52.221"
2786378,,"","S26 28.846 E27 51.358"
2852475,,"","S26 14.120 E27 56.315"
2861390,,"","S26 16.969 E27 49.119"
2888030,,"","S26 29.334 E27 51.007"
2950030,,"","S26 22.558 E27 53.280"
2966942,,"","S26 17.000 E27 50.959"
2978470,,"","S26 12.540 E27 52.961"
2980518,,"","S26 13.869 E27 54.224"
2996089,,"","S26 13.976 E27 54.103"
3024529,,"","S26 31.031 E27 52.185"
3035033,,"","S26 19.520 E27 52.018"
3042201,,"","S26 14.765 E27 57.226"
3053993,,"","S26 11.335 E27 48.168"
3068593,,"","S26 13.297 E27 54.148"
3173140,,"","S26 17.266 E27 51.916"
3188442,,"","S26 17.232 E27 51.382"
3361258,,"","S26 13.051 E27 53.543"
3366378,,"","S26 22.540 E27 53.162"
3379474,,"","S26 29.542 E27 50.918"
338854,,"","S26 16.267 E27 51.709"
3422213,,"","S26 16.993 E27 50.808"
3454333,,"","S26 14.414 E27 57.111"
3457405,,"","S26 16.584 E27 51.597"
3478093,,"","S26 16.373 E27 52.731"
3495005,,"","S26 16.969 E27 49.119"
3512677,,"","S26 16.772 E27 49.296"
3516013,,"","S26 13.370 E27 53.734"
3539069,,"","S26 16.969 E27 49.119"
354189,,"","S26 16.766 E27 51.962"
3542141,,"","S25 34.564 E28 01.260"
3702667,355,"","S26 17.427 E27 51.328"
1803288,356,"","S26 16.140 E27 51.365"
3563096,,"","S26 13.056 E27 54.363"
3565408,,"","S26 14.395 E27 56.595"
6351243,357,"","S26 16.815 E27 49.642"
3572360,,"","S26 16.135 E27 48.443"
6021202,358,"","S26 15.890 E27 48.762"
3587176,,"","S26 16.901 E27 49.210"
3681387,359,"","S26 16.135 E27 48.443"
3617664,,"","S26 16.905 E27 48.201"
3631240,,"","S26 16.795 E27 52.345"
3653272,,"","S26 16.905 E27 48.201"
3660651,,"","S26 16.526 E27 52.460"
3663723,,"","S26 17.414 E27 51.334"
2478090,367,"","S26 11.165 E27 47.741"
3822321,368,"","S26 13.937 E27 56.914"
6308360,369,"","S26 11.165 E27 47.741"
4975404,372,"","S26 09.067 E27 46.789"
3751342,,"","S26 16.346 E27 50.538"
3758510,,"","S26 15.472 E27 48.434"
3785510,,"","S26 17.266 E27 51.916"
3801249,,"","S26 12.121 E27 45.704"
3811273,,"","S26 22.540 E27 53.162"
3816393,,"","S26 29.334 E27 51.007"
3817894,,"","S26 15.247 E27 49.257"
3820273,,"","S26 13.408 E27 53.470"
3845441,,"","S26 16.369 E27 52.792"
3857862,,"","S26 16.993 E27 50.808"
3871438,,"","S26 17.266 E27 51.916"
3922881,,"","S26 16.140 E27 51.365"
3924929,,"","S26 16.616 E27 49.181"
3925953,,"","S26 17.266 E27 51.916"
3935433,,"","S26 12.121 E27 45.704"
9099459,398,"","S26 12.967 E27 54.627"
4017100,,"","S26 17.706 E27 56.055"
1121638,402,"","S26 16.308 E27 51.544"
4052708,,"","S26 25.321 E27 49.562"
4079100,,"","S26 13.370 E27 53.734"
4131127,,"","S26 23.864 E27 48.551"
4159303,,"","S26 14.414 E27 57.111"
4163663,,"","S26 16.584 E27 51.597"
4170831,,"","S26 31.298 E27 53.798"
4314762,,"","S26 20.111 E27 51.715"
4318858,,"","S26 11.052 E27 48.299"
4339549,,"","S26 11.719 E27 48.401"
4348005,,"","S26 16.584 E27 51.597"
4385925,,"","S26 15.305 E27 49.937"
4394381,,"","S26 19.938 E27 52.282"
4426917,,"","S26 13.408 E27 53.470"
4442488,,"","S26 14.414 E27 57.111"
4447608,,"","S26 12.898 E27 53.324"
4456064,,"","S26 16.758 E27 51.699"
4474384,,"","S26 16.027 E27 49.948"
4520112,,"","S26 15.472 E27 48.434"
3001473,455,"","S26 15.779 E27 56.406"
3029649,456,"","S26 11.365 E27 49.535"
3034009,457,"","S26 15.190 E27 48.451"
4609390,,"","S26 13.063 E27 52.570"
3485525,462,"","S26 16.383 E27 52.818"
3509605,463,"","S26 16.383 E27 52.818"
4638675,,"","S26 12.121 E27 45.704"
4639462,,"","S26 31.021 E27 52.189"
4645083,,"","S26 29.538 E27 50.919"
3612280,465,"","S26 16.979 E27 52.100"
4651227,,"","S26 17.158 E27 55.320"
3650200,466,"","S26 15.157 E27 49.627"
4663726,,"","S26 13.871 E27 50.759"
3934409,469,"","S26 13.911 E27 51.696"
4033572,471,"","S26 13.104 E27 53.705"
4049636,473,"","S26 13.726 E27 49.557"
4747758,,"","S26 16.772 E27 49.296"
4194723,475,"","S26 16.993 E27 50.808"
4238922,476,"","S26 16.551 E27 54.132"
4297850,478,"","S26 14.497 E27 49.989"
4299898,479,"","S26 15.272 E27 51.899"
4367989,480,"","S26 16.842 E27 51.331"
4878588,,"","S26 22.540 E27 53.162"
4926980,,"","S25 34.564 E28 01.260"
4968966,,"","S26 16.631 E27 50.605"
5006599,,"","S26 16.584 E27 51.597"
5025119,,"","S26 22.561 E27 53.279"
5029915,,"","S26 15.653 E27 51.242"
5377472,504,"","S26 12.473 E27 53.612"
504204,,"","S26 13.409 E27 53.468"
5044519,,"","S26 30.155 E27 50.752"
5440443,506,"","S26 14.688 E27 49.297"
5060727,,"","S26 17.313 E27 51.550"
5065527,,"","S26 16.651 E27 49.227"
5512683,516,"","S26 17.156 E27 52.349"
5590254,522,"","S26 16.795 E27 51.391"
5236877,,"","S26 16.993 E27 50.808"
5265314,,"","S26 12.121 E27 45.704"
5275821,,"","S26 16.306 E27 52.269"
6027610,528,"","S26 23.223 E27 51.546"
6498086,530,"","S26 12.057 E27 52.220"
6503470,531,"","S26 15.653 E27 51.243"
5317837,,"","S26 29.573 E27 52.221"
5331360,,"","S26 17.118 E27 49.663"
5354416,,"","S26 16.396 E27 49.866"
6671164,536,"","S26 15.155 E27 49.628"
6684740,537,"","S26 16.993 E27 50.808"
5390024,,"","S26 15.305 E27 49.937"
7566180,540,"","S26 11.165 E27 47.741"
5446587,,"","S26 16.105 E27 51.561"
5459139,,"","S26 16.905 E27 48.201"
5491675,,"","S26 12.860 E27 53.289"
5493987,,"","S26 09.774 E27 47.699"
8640735,550,"","S26 16.797 E27 51.387"
5514995,,"","S26 31.031 E27 52.185"
5550550,,"","S26 13.869 E27 54.224"
5554646,,"","S26 12.491 E27 51.485"
5569246,,"","S26 24.809 E27 52.275"
5574630,,"","S26 17.706 E27 56.055"
5579750,,"","S26 20.111 E27 51.715"
9259417,566,"","S26 16.584 E27 51.597"
5683713,,"","S26 17.126 E27 49.654"
9385420,569,"","S26 16.616 E27 49.181"
5728801,,"","S25 34.564 E28 01.260"
5780396,,"","S26 16.306 E27 52.269"
5801255,,"","S26 16.815 E27 49.642"
5862988,,"","S26 13.171 E27 52.905"
5865300,,"","S26 12.121 E27 45.704"
587441,,"","S26 16.526 E27 52.460"
1464511,588,"","S26 16.308 E27 51.544"
1480135,589,"","S26 14.984 E27 52.833"
5899567,,"","S26 13.431 E27 54.371"
5940559,,"","S26 13.408 E27 53.470"
5993026,,"","S26 17.171 E27 55.198"
1932091,600,"","S26 09.067 E27 46.789"
1956435,601,"","S26 31.298 E27 53.798"
6013594,,"","S26 11.165 E27 47.741"
2012998,602,"","S26 31.298 E27 53.798"
6036234,,"","S25 34.564 E28 01.260"
6050138,,"","S26 29.538 E27 50.919"
6080210,,"","S26 13.408 E27 53.470"
2332207,610,"","S26 16.969 E27 49.119"
6135229,,"","S26 20.019 E27 50.187"
6199477,,"","S26 20.297 E27 52.397"
6344291,,"","S26 17.227 E27 51.388"
6345315,,"","S26 16.666 E27 50.041"
3701379,643,"","S26 17.027 E27 52.112"
4183647,653,"","S26 16.399 E27 49.941"
4444536,656,"","S26 16.969 E27 49.119"
4790481,661,"","S26 17.171 E27 55.198"
6620745,,"","S26 13.102 E27 53.705"
6687812,,"","S26 14.598 E27 50.066"
6762364,,"","S26 20.111 E27 51.715"
6847367,,"","S26 16.842 E27 51.331"
6076034,688,"","S26 16.299 E27 51.996"
6901882,,"","S26 13.051 E27 53.543"
8319894,700,"","S26 14.736 E27 49.411"
8485540,701,"","S26 15.779 E27 56.406"
2273764,719,"","S26 09.324 E27 50.980"
2799955,722,"","S26 22.540 E27 53.162"
3556688,729,"","S26 16.415 E27 50.191"
7301030,,"","S26 14.583 E27 50.027"
7503473,,"","S26 14.583 E27 50.027"
7584116,758,"","S26 22.540 E27 53.162"
6346339,760,"","S26 16.600 E27 51.487"
7611268,,"","S26 14.238 E27 48.752"
7626132,,"","S26 27.726 E27 52.125"
7647140,,"","S26 17.159 E27 55.320"
7682695,,"","S26 14.890 E27 49.513"
7888045,,"","S26 16.772 E27 49.296"
8065096,,"","S26 29.538 E27 50.919"
819,819,"","S26 15.190 E27 48.451"
820,820,"","S26 15.190 E27 48.451"
8375433,,"","S26 17.706 E27 56.055"
8394393,,"","S26 16.993 E27 50.808"
8768549,,"","S26 16.815 E27 49.642"
8778573,,"","S26 16.135 E27 48.443"
8808429,,"","S26 19.520 E27 52.018"
8864480,,"","S26 12.121 E27 45.704"
8950387,,"","S26 16.772 E27 49.296"
8955507,,"","S26 16.584 E27 51.597"
8958579,,"","S26 12.496 E27 51.489"
9029291,,"","S26 15.649 E27 51.333"
9101780,,"","S26 09.980 E27 49.686"
9184342,,"","S26 12.058 E27 52.219"
9252249,,"","S26 14.238 E27 48.752"
9274343,,"","S26 11.052 E27 48.299"
9330180,,"","S26 16.841 E27 52.483"
9337348,,"","S26 16.584 E27 51.597"
9422231,,"","S26 17.165 E27 50.217"
9457423,,"","S26 30.403 E27 50.676"
9476447,,"","S26 11.165 E27 47.741"
9515306,,"","S26 19.520 E27 52.018"
9520210,,"","S26 29.538 E27 50.919"
